var_id,title,sub_name
333,Rata-rata Lama Menginap Tamu Asing pada Hotel Non Bintang,Pariwisata
338,Rata-rata Lama Menginap Tamu Indonesia pada Hotel Bintang,Pariwisata
339,Rata-rata Lama Menginap Tamu Indonesia pada Hotel Non Bintang ,Pariwisata
351,"Jumlah Kunjungan Wisatawan Mancanegara ke Indonesia Menurut Kebangsaan, 2000-2014",Pariwisata
356,Rata-Rata Lama Tinggal Wisatawan Mancanegara Menurut Negara Tempat Tinggal,Pariwisata
362,Rata-Rata Lama Menginap Tamu Pada Hotel Bintang Menurut Provinsi,Pariwisata
363,Rata-Rata Lama Menginap Tamu Pada Hotel Nonbintang dan Akomodasi Lainnya Menurut Provinsi,Pariwisata
365,Kompilasi Variabel Pariwisata,Pariwisata
643,Tingkat Penghunian Kamar pada Hotel Bintang Menurut Provinsi,Pariwisata
777,Tingkat Penghunian Kamar pada Hotel Non Bintang,Pariwisata
798,"Jumlah Kunjungan Wisatawan Mancanegara ke Indonesia Menurut Tempat Tinggal, 2002-2014",Pariwisata
823,Rata-rata Pekerja Hotel Bintang,Pariwisata
826,Jumlah Tamu per Hari Hotel Bintang,Pariwisata
1017,Jumlah Kedatangan Wisatawan Mancanegara ke Indonesia Menurut Pintu Masuk,Pariwisata
1095,Rata-rata Pekerja Hotel Non Bintang,Pariwisata
1096,Jumlah Tamu per Hari Hotel Non Bintang,Pariwisata
1150,"Jumlah Kunjungan Wisatawan Mancanegara per bulan ke Indonesia Menurut Pintu Masuk, 2017 - sekarang",Pariwisata
1160,Jumlah Devisa Sektor Pariwisata,Pariwisata
1188,Proporsi Kontribusi Pariwisata Terhadap PDB,Pariwisata
1189,Jumlah Perjalanan Wisatawan Nusantara,Pariwisata
1470,Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pariwisata
1821,Jumlah Kunjungan Wisatawan Mancanegara ke Indonesia Menurut Kebangsaan,Pariwisata
50,Panjang Jalan Menurut Tingkat Kewenangan,Transportasi
51,Panjang Jalan Menurut Jenis Permukaan,Transportasi
57,Perkembangan Jumlah Kendaraan Bermotor Menurut Jenis,Transportasi
66,Jumlah Penumpang Pesawat di Bandara Utama,Transportasi
67,Jumlah Barang yang dimuat di Bandara Utama,Transportasi
68,Total Barang Dalam Negeri di Pelabuhan Utama,Transportasi
69,Total Penumpang Pelayaran dalam Negeri di Pelabuhan Utama,Transportasi
72,Jumlah Penumpang Kereta Api,Transportasi
73,Jumlah Barang Melalui Transportasi Kereta Api Menurut Pulau,Transportasi
235,Jumlah Desa/Kelurahan yang Memiliki Kantor Pos Menurut Provinsi,Transportasi
513,"Jumlah Kecelakaan, Korban Mati, Luka Berat, Luka Ringan, dan Kerugian Materi",Transportasi
514,Produksi Perusahaan Penerbangan Berjadwal untuk Penerbangan Dalam Negeri Indonesia,Transportasi
516,Produksi Perusahaan Penerbangan Berjadwal untuk Penerbangan Luar Negeri Indonesia,Transportasi
655,Jumlah Penumpang Pada Keberangkatan di Bandara Indonesia,Transportasi
662,Jumlah Barang Pada Keberangkatan di Bandara Indonesia,Transportasi
771,Jumlah Penumpang Melalui Transportasi Kereta Api,Transportasi
923,Jumlah Penumpang Kapal di Pelabuhan Yang Diusahakan dan Tidak Diusahakan,Transportasi
932,Bongkar Muat Barang Antar Pulau dan Luar Negeri di Pelabuhan Indonesia ,Transportasi
1195,Panjang Jaringan Jalan Rel Kereta Api Di Indonesia ,Transportasi
1197,Kondisi Mantap Jalan Nasional,Transportasi
1198,Persentase Panjang Jalan Nasional dan Kondisi Mantap,Transportasi
1199,Progres Pembangunan Panjang Jalan Tol Di Indonesia ,Transportasi
1200,Persentase Panjang Jalan Tol yang Beroperasi Menurut Operatornya,Transportasi
1202,Jumlah Bandara Di Indonesia Menurut Penggunaan Bandar Udara ,Transportasi
1208,Jumlah Pelabuhan Penyeberangan Di Indonesia,Transportasi
1210,Jumlah Pelabuhan Penyeberangan Di Indonesia Menurut Jenis Pengoperasian,Transportasi
1211,Jumlah Pelabuhan Strategis,Transportasi
1213,Jumlah Pelabuhan Strategis Menurut Pengelolaannya,Transportasi
2012,Persentase rumah tangga yang memiliki akses nyaman (jarak 0.5 km) ke transportasi umum menurut provinsi,Transportasi
2013,Persentase penduduk berumur 10 tahun ke atas yang menggunakan kendaraan bermotor umum dengan rute tertentu menurut provinsi,Transportasi
2022,Jumlah Penumpang Domestik berdasarkan Moda Transportasi Kapal menurut provinsi,Transportasi
2024,Jumlah Penumpang Domestik berdasarkan Moda Transportasi Pesawat Terbang menurut provinsi,Transportasi
2027,Jumlah Penumpang Internasional berdasarkan Moda Transportasi Pesawat Terbang menurut provinsi,Transportasi
2051,Jumlah Penumpang berdasarkan Moda Transportasi Kereta Api,Transportasi
95,"Rata-Rata Upah Buruh per Bulan di bawah Mandor/Supervisor, (1996=100)",Upah Buruh
96,"Rata-Rata Upah Buruh per Bulan di bawah Mandor/Supervisor, (2007=100)",Upah Buruh
97,"Rata-Rata Upah Buruh per Bulan di bawah Mandor/Supervisor, (2012=100)",Upah Buruh
220,Upah Minimum Regional/Propinsi,Upah Buruh
564,Rata-Rata Pendapatan Bersih Sebulan Pekerja Berusaha Sendiri menurut Kelompok Umur,Upah Buruh
566,Rata-rata Pendapatan Bersih Sebulan Pekerja Berusaha Sendiri menurut Lapangan Pekerjaan Utama,Upah Buruh
569,Rata-rata Pendapatan Bersih Sebulan Pekerja Berusaha Sendiri menurut Pendidikan yang Ditamatkan,Upah Buruh
570,Rata-rata Pendapatan Bersih Sebulan Pekerja Bebas menurut Kelompok Umur,Upah Buruh
571,Rata-rata Pendapatan Bersih Sebulan Pekerja Bebas menurut Lapangan Usaha Utama,Upah Buruh
572,Rata-rata Pendapatan Bersih Sebulan Pekerja Bebas menurut Pendidikan Tertinggi yang ditamatkan,Upah Buruh
575,Rata-rata Upah/Gaji Bersih Sebulan Buruh/Karyawan/Pegawai Menurut Pendidikan Tertinggi yang Ditamatkan  dan Jenis Pekerjaan Utama,Upah Buruh
582,Rata-rata Upah/Gaji Bersih Sebulan Buruh/Karyawan/Pegawai Menurut Kelompok Umur dan Jenis Pekerjaan,Upah Buruh
583,Rata-rata Upah/Gaji Bersih Sebulan Buruh/Karyawan/Pegawai Menurut Provinsi dan Jenis Pekerjaan Utama,Upah Buruh
585,Rata-rata Upah/Gaji Bersih Sebulan Buruh/Karyawan/Pegawai Menurut Kelompok Umur dan Lapangan Pekerjaan Utama di 9 Sektor,Upah Buruh
586,Rata-rata Upah/Gaji Bersih Sebulan Buruh/Karyawan/Pegawai Menurut Pendidikan Tertinggi yang Ditamatkan  dan Jumlah Jam Kerja Seminggu dari Pekerjaan Utama,Upah Buruh
590,Rata-Rata Upah Buruh Industri Kecil,Upah Buruh
802,"IHK, Upah Nominal, Indeks Upah Nominal dan Indeks Upah Riil Buruh Industri Berstatus di bawah Mandor Menurut Wilayah (2007=100)",Upah Buruh
812,Rata-rata Upah Riil per Bulan Buruh Industri Pengolahan di Bawah Mandor ( IHK 2012=100),Upah Buruh
814,Rata-rata Upah Riil per Bulan Buruh Industri Pengolahan di Bawah Mandor ( IHK 2007=100),Upah Buruh
815,Rata-rata Upah Riil per Bulan Buruh Industri Pengolahan di Bawah Mandor ( IHK 1996=100),Upah Buruh
842,"IHK, Upah Nominal, Indeks Upah Nominal dan Riil Buruh Industri Berstatus di bawah Mandor Menurut Wilayah, (2002=100)",Upah Buruh
863,Rata-Rata Upah Nominal Per Bulan Buruh Produksi di Bawah Mandor di Sektor Industri Pengolahan Menurut Subsektor dan Wilayah,Upah Buruh
899,"Upah Nominal dan Riil Buruh Tani di Indonesia (Rupiah) ,(2007=100)",Upah Buruh
901,Rata-rata Upah Nominal per Bulan Buruh Industri Pengolahan di Bawah Mandor ( IHK 2012=100),Upah Buruh
902,IHK Nasional (2012=100),Upah Buruh
903,IHK Nasional (2007=100),Upah Buruh
904,IHK Nasional (1996=100),Upah Buruh
907,Indeks Upah Nominal Subsektor Industri Pengolahan (IHK 2007=100),Upah Buruh
908,Indeks Upah Nominal Subsektor Industri Pengolahan (IHK 2012=100),Upah Buruh
909,Indeks Upah Nominal Subsektor Industri Pengolahan (IHK 1996=100),Upah Buruh
910,Indeks Upah Riil Subsektor Industri Pengolahan (IHK 2007=100),Upah Buruh
911,Indeks Upah Riil Subsektor Industri Pengolahan (IHK 2012=100),Upah Buruh
912,Indeks Upah Riil Subsektor Industri Pengolahan (IHK 1996=100),Upah Buruh
913,Rata-rata Upah Nominal per Bulan Buruh Industri Pengolahan di Bawah Mandor (IHK 2007=100),Upah Buruh
914,Rata-rata Upah Nominal per Bulan Buruh Industri Pengolahan di Bawah Mandor (IHK 1996=100),Upah Buruh
921,Upah Nominal dan Riil Buruh Tani di Indonesia (Rupiah) (2012=100),Upah Buruh
981,Rata-Rata Upah Nominal Per Bulan Buruh Produksi di Bawah Mandor di Perusahaan Industri Besar dan Sedang Menurut Subsektor ,Upah Buruh
1000,Rata-Rata Upah Nominal Per Bulan Buruh Produksi/Pelaksana di Bawah Mandor/Supervisor Menurut Lapangan Usaha,Upah Buruh
1001,Rata-Rata Upah Nominal Per Bulan Buruh Produksi/Pelaksana di Bawah Mandor/Supervisor Menurut Wilayah,Upah Buruh
1172,Upah Rata - Rata Per Jam Pekerja Menurut Provinsi,Upah Buruh
1173,Upah Rata - Rata Per Jam Pekerja Menurut Daerah Tempat Tinggal,Upah Buruh
1174,Upah Rata - Rata Per Jam Pekerja Menurut Jenis Kelamin,Upah Buruh
1175,Upah Rata - Rata Per Jam Pekerja Menurut Tingkat Pendidikan,Upah Buruh
1176,Upah Rata - Rata Per Jam Pekerja Menurut Kelompok Umur,Upah Buruh
1521,Rata-Rata Upah/Gaji,Upah Buruh
24,Indeks harga Perdagangan Besar Indonesia,Harga Perdagangan Besar
295,Rata-rata Harga Beras di Tingkat Perdagangan Besar (Grosir) Indonesia,Harga Perdagangan Besar
885,Indeks Harga Perdagangan Besar Bahan Bangunan/Konstruksi Menurut Kelompok Barang,Harga Perdagangan Besar
1015,Persentase dan Andil Perubahan Indeks Harga Perdagangan Besar (IHPB),Harga Perdagangan Besar
1018,Indeks Harga Perdagangan Besar Bahan Bangunan / Konstruksi,Harga Perdagangan Besar
1112,Indeks Harga Perdagangan Besar Menurut Kelompok Barang dalam Proses Produksi dan Sektor,Harga Perdagangan Besar
1721,Indeks harga Perdagangan Besar Indonesia (2018=100),Harga Perdagangan Besar
1722,Indeks Harga Perdagangan Internasional (IHPI) 2010=100,Harga Perdagangan Besar
10,NTP menurut Provinsi,Nilai Tukar Petani
11,IT (Indeks Harga Yang Diterima Petani) menurut Provinsi,Nilai Tukar Petani
12,IB (Indeks Harga Yang Dibayar Petani) menurut Provinsi,Nilai Tukar Petani
13,NTP (Nilai Tukar Petani) Menurut Subsektor,Nilai Tukar Petani
14,NTPP (Nilai Tukar Petani Tanaman Pangan) Menurut Subsektor,Nilai Tukar Petani
15,NTPH (Nilai Tukar Petani Hortikultura) Menurut Subsektor,Nilai Tukar Petani
16,NTPR (Nilai Tukar Petani Tanaman Perkebunan) Menurut Subsektor,Nilai Tukar Petani
17,NTPT (Nilai Tukar Petani Peternakan) Menurut Subsektor,Nilai Tukar Petani
18,NTNP (Nilai Tukar Nelayan dan Pembudidaya Ikan) Menurut Subsektor,Nilai Tukar Petani
19,NTPI (Nilai Tukar Pembudidaya Ikan) Menurut Subsektor,Nilai Tukar Petani
20,NTN (Nilai Tukar Nelayan) Menurut Subsektor,Nilai Tukar Petani
257,It (Indeks Harga yang Diterima Petani) Subsektor Tanaman Pangan,Nilai Tukar Petani
261,Ib (Indeks Harga yang Dibayar Petani) Subsektor Tanaman Pangan,Nilai Tukar Petani
266,NTPP (Nilai Tukar Petani Tanaman Pangan) Menurut Provinsi ,Nilai Tukar Petani
267,It (Indeks Harga yang Diterima Petani) Subsektor Tanaman Hortikultura,Nilai Tukar Petani
268,It (Indeks Harga yang Diterima Petani) Subsektor Tanaman Perkebunan Rakyat,Nilai Tukar Petani
269,It (Indeks Harga yang Diterima Petani) Subsektor Peternakan,Nilai Tukar Petani
270,It (Indeks Harga yang Diterima Petani) Subsektor Perikanan/Budidaya,Nilai Tukar Petani
273,Ib (Indeks Harga yang Dibayar Petani) Subsektor Tanaman Hortikultura,Nilai Tukar Petani
274,Ib (Indeks Harga yang Dibayar Petani) Subsektor Tanaman Perkebunan Rakyat,Nilai Tukar Petani
275,Ib (Indeks Harga yang Dibayar Petani) Subsektor Peternakan,Nilai Tukar Petani
276,Ib (Indeks Harga yang Dibayar Petani) Subsektor Perikanan/Budidaya,Nilai Tukar Petani
277,NTPH (Nilai Tukar Petani Subsektor Tanaman Hortikultura) Menurut Provinsi ,Nilai Tukar Petani
278,NTPR (Nilai Tukar Petani Subsektor Tanaman Perkebunan Rakyat) Menurut Provinsi,Nilai Tukar Petani
279,NTPT (Nilai Tukar Petani Subsektor Peternakan) menurut Provinsi,Nilai Tukar Petani
280,NTNP (Nilai Tukar Petani Subsektor Perikanan/Budidaya) Menurut Provinsi,Nilai Tukar Petani
751,Indeks Harga yang Diterima Petani (It),Nilai Tukar Petani
753,Indeks Harga yang Dibayar Petani (Ib),Nilai Tukar Petani
754,NTP,Nilai Tukar Petani
775,Nilai Tukar Petani Subsektor Perikanan (NTN),Nilai Tukar Petani
1713,NTN (Nilai Tukar Nelayan) Menurut Subsektor (2018=100),Nilai Tukar Petani
1714,NTNP (Nilai Tukar Nelayan dan Pembudidaya Ikan) Menurut Subsektor (2018=100),Nilai Tukar Petani
1715,NTPH (Nilai Tukar Petani Hortikultura) Menurut Sektor (2018=100),Nilai Tukar Petani
1716,NTPI (Nilai Tukar Pembudidaya Ikan) Menurut Sektor (2018=100),Nilai Tukar Petani
1717,NTP (Nilai Tukar Petani) Menurut Sektor (2018=100),Nilai Tukar Petani
1718,NTPP (Nilai Tukar Petani Tanaman Pangan) Menurut Sektor (2018=100),Nilai Tukar Petani
1719,NTPR (Nilai Tukar Petani Tanaman Perkebunan) Menurut Sektor (2018=100),Nilai Tukar Petani
1720,NTPT (Nilai Tukar Petani Peternakan) Menurut Sektor (2018=100),Nilai Tukar Petani
1741,NTP (Nilai Tukar Petani) menurut Provinsi (2018=100),Nilai Tukar Petani
1742,IB (Indeks Harga Yang Dibayar Petani) menurut Provinsi (2018=100),Nilai Tukar Petani
1743,IT (Indeks Harga Yang Diterima Petani) menurut Provinsi (2018=100),Nilai Tukar Petani
2125,NTP (Nilai Tukar Petani) Tanpa Perikanan Menurut Provinsi (2018=100),Nilai Tukar Petani
2126,IB (Indeks Harga Yang Dibayar Petani) Tanpa Perikanan Menurut Provinsi (2018=100),Nilai Tukar Petani
2127,IT (Indeks Harga Yang Diterima Petani) Tanpa Perikanan Menurut Provinsi (2018=100),Nilai Tukar Petani
98,Gini Ratio Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
182,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,Kemiskinan dan Ketimpangan
183,Jumlah Penduduk Miskin Menurut Wilayah,Kemiskinan dan Ketimpangan
184,Persentase Penduduk Miskin (P0) Menurut Daerah,Kemiskinan dan Ketimpangan
185,Jumlah Penduduk Miskin (Ribu Jiwa) Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
192,Persentase Penduduk Miskin (P0) Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
195,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Provinsi dan Daerah ,Kemiskinan dan Ketimpangan
198,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,Kemiskinan dan Ketimpangan
199,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,Kemiskinan dan Ketimpangan
207,Karakteristik Rumah Tangga Menurut Status Kemisikinan,Kemiskinan dan Ketimpangan
503,Indeks Kedalaman Kemiskinan (P1) Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
504,Indeks Keparahan Kemiskinan (P2) Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
505,Garis Kemiskinan Makanan (Rupiah/Kapita/Bulan) Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
506,Garis Kemiskinan Non-Makanan (Rupiah/Kapita/Bulan) Menurut Provinsi dan Daerah,Kemiskinan dan Ketimpangan
619,Jumlah Penduduk Miskin (Ribu Jiwa) Menurut Kabupaten/Kota ,Kemiskinan dan Ketimpangan
621,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota,Kemiskinan dan Ketimpangan
622,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota,Kemiskinan dan Ketimpangan
623,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota,Kemiskinan dan Ketimpangan
624,Garis Kemiskinan Menurut Kabupaten/Kota,Kemiskinan dan Ketimpangan
1471,"Proporsi Penduduk Yang Hidup Di Bawah Garis Kemiskinan Internasional (1,90 USD Per Hari)",Kemiskinan dan Ketimpangan
1473,Prevalensi Ketidakcukupan Konsumsi Pangan,Kemiskinan dan Ketimpangan
1474,"Prevalensi Penduduk Dengan Kerawanan Pangan Sedang Atau Berat, Berdasarkan Pada Skala Pengalaman Kerawanan Pangan",Kemiskinan dan Ketimpangan
1486,Angka Partisipasi Murni (APM) Penduduk kelompok pengeluaran 40% terbawah Menurut Provinsi,Kemiskinan dan Ketimpangan
1487,"Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1538,"Persentase Penduduk Yang Hidup di Bawah Garis Kemiskinan Nasional, Menurut Jenis Kelamin",Kemiskinan dan Ketimpangan
1539,"Persentase Penduduk Yang Hidup Di Bawah Garis Kemiskinan Nasional, Menurut Kelompok Umur",Kemiskinan dan Ketimpangan
1541,Persentase Perempuan Pernah Kawin Umur 15-49 Tahun Yang Proses Kelahiran Terakhirnya Di Fasilitas Kesehatan (40% Bawah) Menurut Provinsi,Kemiskinan dan Ketimpangan
1543,"Persentase Perempuan Pernah Kawin Umur 15-49 Tahun Yang Proses Kelahiran Terakhirnya Di Fasilitas Kesehatan (40% Bawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1545,"Persentase Anak Umur 12-23 Bulan Yang Menerima Imunisasi Dasar Lengkap Dengan Tingkat Kesejahteraan 40% Terendah, Menurut Provinsi",Kemiskinan dan Ketimpangan
1547,"Persentase Anak Umur 12-23 Bulan Yang Menerima Imunisasi Dasar Lengkap Dengan Tingkat Kesejahteraan 40% Terendah, Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1548,"Persentase Anak Umur 12-23 Bulan Yang Menerima Imunisasi Dasar Lengkap Dengan Tingkat Kesejahteraan 40% Terendah, Menurut Jenis Kelamin",Kemiskinan dan Ketimpangan
1550,"Angka Pemakaian Kontrasepsi (CPR) Semua Cara Pada Pasangan Usia Subur Usia 15-49 Tahun Yang Pernah Kawin (40% Bawah), Menurut Provinsi",Kemiskinan dan Ketimpangan
1553,"Angka Pemakaian Kontrasepsi (CPR) Semua Cara Pada Pasangan Usia Subur Usia 15-49 Tahun Yang Pernah Kawin (40% Bawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1554,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sumber Air Minum Layak Dan Berkelanjutan (40% Bawah), Menurut Provinsi",Kemiskinan dan Ketimpangan
1556,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sumber Air Minum Layak Dan Berkelanjutan (40% Bawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1558,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sanitasi Layak Dan Berkelanjutan (40% Bawah), Menurut Provinsi",Kemiskinan dan Ketimpangan
1559,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sanitasi Layak Dan Berkelanjutan (40% Bawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1561,"Persentase Rumah Tangga Kumuh Perkotaan (40% Ke Bawah), Menurut Provinsi",Kemiskinan dan Ketimpangan
1570,"Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Provinsi",Kemiskinan dan Ketimpangan
1573,"Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Jenis Kelamin",Kemiskinan dan Ketimpangan
1575,"Persentase Rumah Tangga Yang Menggunakan Penerangan Dengan Sumber Listrik (40% Ke Bawah), Menurut Provinsi",Kemiskinan dan Ketimpangan
1577,"Persentase Rumah Tangga Yang Menggunakan Penerangan Dengan Sumber Listrik (40% Ke Bawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1579,"Angka Partisipasi Murni (APM) (40% Ke Bawah), Menurut Daerah Tempat Tinggal",Kemiskinan dan Ketimpangan
1583,"Angka Partisipasi Murni (APM) (40% Ke Bawah), Menurut Jenis Kelamin",Kemiskinan dan Ketimpangan
2011,"Proporsi penduduk yang hidup di bawah 50 persen dari median pendapatan, menurut provinsi",Kemiskinan dan Ketimpangan
214,Jumlah Ternak yang dipotong di rumah potong hewan (RPH) menurut Provinsi dan Jenis Ternak,Peternakan
340,Jumlah Perusahaan Sapi Perah Menurut Badan Hukum/Usaha,Peternakan
341,Jumlah Perusahaan Sapi Perah Menurut Kegiatan Utama,Peternakan
344,Jumlah Perusahaan Peternakan Ternak Besar dan Kecil Menurut Status Permodalan,Peternakan
348,Jumlah Perusahaan Sapi Perah Menurut Status Pemodalan,Peternakan
349,Jumlah Perusahaan Peternakan Ternak Besar dan Kecil Menurut Badan Hukum/ Usaha,Peternakan
354,Jumlah Ternak yang Dipotong di RPH dan Di Luar RPH yang Dilaporkan,Peternakan
357,Jumlah Perusahaan Peternakan Unggas Menurut Badan Hukum/ Usaha,Peternakan
358,Jumlah Perusahaan Peternakan Unggas Menurut Status Permodalan,Peternakan
364,Jumlah Perusahaan Ternak Besar dan Kecil Menurut Kegiatan,Peternakan
367,Jumlah Perusahaan Ayam Petelur Menurut Kegiatan Utama,Peternakan
368,Jumlah Perusahaan Ayam Pedaging Menurut Kegiatan Utama,Peternakan
376,Produksi Susu Perusahaan Sapi Perah,Peternakan
469,Populasi Sapi Potong menurut Provinsi,Peternakan
470,Populasi Sapi Perah menurut Provinsi,Peternakan
471,Populasi Kerbau menurut Provinsi,Peternakan
472,Populasi Kambing menurut Provinsi,Peternakan
473,Populasi Domba menurut Provinsi,Peternakan
474,Populasi Babi menurut Provinsi,Peternakan
475,Populasi Kuda menurut Provinsi,Peternakan
476,Populasi Ayam Buras menurut Provinsi ,Peternakan
477,Populasi Ayam Ras Petelur menurut Provinsi,Peternakan
478,Populasi Ayam Ras Pedaging menurut Provinsi,Peternakan
479,Populasi Itik/Itik Manila menurut Provinsi,Peternakan
480,Produksi Daging Sapi menurut Provinsi,Peternakan
481,Produksi Daging Kerbau menurut Provinsi,Peternakan
482,Produksi Daging Kambing menurut Provinsi,Peternakan
483,Produksi Daging Domba menurut Provinsi,Peternakan
484,Produksi Daging Babi menurut Provinsi,Peternakan
485,Produksi Daging Kuda menurut Provinsi,Peternakan
486,Produksi Daging Ayam Buras menurut Provinsi,Peternakan
487,Produksi Daging Ayam Ras Petelur menurut Provinsi,Peternakan
488,Produksi Daging Ayam Ras Pedaging menurut Provinsi,Peternakan
489,Produksi Daging Itik/Itik Manila menurut Provinsi,Peternakan
490,Produksi Telur Ayam Buras menurut Provinsi,Peternakan
491,Produksi Telur Ayam Petelur menurut Provinsi,Peternakan
492,Produksi Telur Itik/Itik Manila menurut Provinsi,Peternakan
493,Produksi Susu Segar menurut Provinsi,Peternakan
43,Indeks Tendensi Bisnis (ITB) dan Indeks Tendensi Konsumen (ITK),ITB-ITK
3,Angka Harapan Hidup,Indeks Pembangunan Manusia
4,Angka Melek Huruf,Indeks Pembangunan Manusia
5,Rata-Rata Lama Sekolah,Indeks Pembangunan Manusia
6,Pengeluaran Perkapita Disesuaikan,Indeks Pembangunan Manusia
7,Indeks Pembangunan Manusia Menurut Kabupaten/Kota,Indeks Pembangunan Manusia
202,Indeks Pembangunan Manusia menurut Provinsi,Indeks Pembangunan Manusia
293,Indeks Pembangunan Manusia Beberapa Negara,Indeks Pembangunan Manusia
413,[Metode Baru] Indeks Pembangunan Manusia,Indeks Pembangunan Manusia
414,[Metode Baru] Umur Harapan Hidup Saat Lahir (UHH),Indeks Pembangunan Manusia
415,[Metode Baru] Rata-rata Lama Sekolah,Indeks Pembangunan Manusia
416,[Metode Baru] Pengeluaran per Kapita Disesuaikan,Indeks Pembangunan Manusia
417,[Metode Baru] Harapan Lama Sekolah,Indeks Pembangunan Manusia
418,[Metode Baru] Peringkat Indeks Pembangunan Manusia,Indeks Pembangunan Manusia
494,[Metode Baru] Indeks Pembangunan Manusia menurut Provinsi,Indeks Pembangunan Manusia
1505,[Metode Baru] Selisih IPM,Indeks Pembangunan Manusia
103,Indikator Sosial Budaya,Sosial Budaya
171,Jumlah Desa(1)/Kelurahan Yang Mengalami Bencana Alam Menurut Provinsi,Sosial Budaya
173,Jumlah Kerusakan Rumah yang Diakibatkan Bencana Alam Menurut Provinsi,Sosial Budaya
175,Jumlah Korban Manusia yang Diakibatkan Bencana Alam Menurut Provinsi,Sosial Budaya
176,"Jumlah Nikah, Talak dan Cerai, serta Rujuk",Sosial Budaya
178,Jumlah Jemaah Haji yang Diberangkatkan ke Tanah Suci Mekah Menurut Provinsi,Sosial Budaya
645,Majalah/Tabloid,Sosial Budaya
646,Surat Kabar,Sosial Budaya
647,Buku Cerita,Sosial Budaya
649,Pelajaran Sekolah,Sosial Budaya
650,Pengetahuan,Sosial Budaya
651,Lainnya,Sosial Budaya
656,Persentase Penduduk Berumur 5 Tahun ke Atas yang Mengakses Internet Selama Tiga Bulan Terakhir  menurut Provinsi dan Tipe Daerah ,Sosial Budaya
657,Proporsi Penduduk Berumur 5 Tahun ke Atas yang Mengakses Internet Selama Tiga Bulan Terakhir menurut Provinsi dan Jenis Kelamin,Sosial Budaya
659,Proporsi Penduduk Berumur 10 Tahun ke Atas yang Membaca Surat Kabar/Majalah Selama Seminggu Terakhir menurut Provinsi dan Tipe Daerah,Sosial Budaya
660,Proporsi Penduduk Berumur 10 Tahun ke Atas yang Membaca Surat Kabar/Majalah Selama Seminggu Terakhir menurut Provinsi dan Jenis Kelamin,Sosial Budaya
1221,Proporsi Individu yang Menguasai/Memiliki Telepon Genggam Menurut Provinsi,Sosial Budaya
1222,Proporsi Individu yang Menguasai/Memiliki Telepon Genggam Menurut Kelompok Umur,Sosial Budaya
1224,Proporsi Individu yang Menguasai/Memiliki Telepon Genggam Menurut Jenis Kelamin,Sosial Budaya
1225,Proporsi Individu Yang Menggunakan Internet Menurut Provinsi,Sosial Budaya
1226,Proporsi Individu Yang Menggunakan Internet Menurut Daerah Tempat Tinggal,Sosial Budaya
1227,Proporsi Individu Yang Menggunakan Internet Menurut Jenis Kelamin,Sosial Budaya
1228,Proporsi Individu Yang Menggunakan Internet Menurut Kelompok Umur,Sosial Budaya
1229,Proporsi Individu Yang Menggunakan Internet Menurut Media untuk Mengakses Internet,Sosial Budaya
1246,"Jumlah Korban Meninggal, Hilang, dan Terluka Terkena Dampak Bencana Per 100.000 Orang",Sosial Budaya
1249,Jumlah Provinsi Menurut Tingkat Risiko Bencana,Sosial Budaya
1251,Jumlah Kabupaten/Kota Menurut Tingkat Risiko Bencana,Sosial Budaya
1284,Persentase Rumah Tangga Yang Mengetahui Tanda-Tanda Dan Peringatan Untuk Mengatasi Bencana Alam Dilingkungan Tempat Tinggal,Sosial Budaya
