id,values,provinsi,tahun,dimensi,data_title
82006308161210,81.88,MALUKU UTARA,2021,Penerimaan Diri ,Dimensi Makna Hidup Indeks Kebahagiaan
82006308171170,79.0,MALUKU UTARA,2017,Dimensi Makna Hidup (Total),Dimensi Makna Hidup Indeks Kebahagiaan
82006308171210,79.41,MALUKU UTARA,2021,Dimensi Makna Hidup (Total),Dimensi Makna Hidup Indeks Kebahagiaan
91006308111170,72.87,PAPUA BARAT,2017,Kemandirian,Dimensi Makna Hidup Indeks Kebahagiaan
91006308111210,77.26,PAPUA BARAT,2021,Kemandirian,Dimensi Makna Hidup Indeks Kebahagiaan
91006308121170,75.68,PAPUA BARAT,2017,Penguasaan Lingkungan,Dimensi Makna Hidup Indeks Kebahagiaan
91006308121210,78.47,PAPUA BARAT,2021,Penguasaan Lingkungan,Dimensi Makna Hidup Indeks Kebahagiaan
91006308131170,66.85,PAPUA BARAT,2017,Pengembangan Diri,Dimensi Makna Hidup Indeks Kebahagiaan
91006308131210,66.34,PAPUA BARAT,2021,Pengembangan Diri,Dimensi Makna Hidup Indeks Kebahagiaan
91006308141170,75.06,PAPUA BARAT,2017,Hubungan Positif Dengan Orang Lain,Dimensi Makna Hidup Indeks Kebahagiaan
91006308141210,75.55,PAPUA BARAT,2021,Hubungan Positif Dengan Orang Lain,Dimensi Makna Hidup Indeks Kebahagiaan
91006308151170,78.41,PAPUA BARAT,2017,Tujuan Hidup ,Dimensi Makna Hidup Indeks Kebahagiaan
91006308151210,79.3,PAPUA BARAT,2021,Tujuan Hidup ,Dimensi Makna Hidup Indeks Kebahagiaan
91006308161170,76.97,PAPUA BARAT,2017,Penerimaan Diri ,Dimensi Makna Hidup Indeks Kebahagiaan
91006308161210,80.02,PAPUA BARAT,2021,Penerimaan Diri ,Dimensi Makna Hidup Indeks Kebahagiaan
91006308171170,74.46,PAPUA BARAT,2017,Dimensi Makna Hidup (Total),Dimensi Makna Hidup Indeks Kebahagiaan
91006308171210,76.37,PAPUA BARAT,2021,Dimensi Makna Hidup (Total),Dimensi Makna Hidup Indeks Kebahagiaan
94006308111170,72.09,PAPUA,2017,Kemandirian,Dimensi Makna Hidup Indeks Kebahagiaan
94006308111210,73.71,PAPUA,2021,Kemandirian,Dimensi Makna Hidup Indeks Kebahagiaan
94006308121170,72.89,PAPUA,2017,Penguasaan Lingkungan,Dimensi Makna Hidup Indeks Kebahagiaan
94006308121210,73.47,PAPUA,2021,Penguasaan Lingkungan,Dimensi Makna Hidup Indeks Kebahagiaan
94006308131170,62.42,PAPUA,2017,Pengembangan Diri,Dimensi Makna Hidup Indeks Kebahagiaan
94006308131210,65.37,PAPUA,2021,Pengembangan Diri,Dimensi Makna Hidup Indeks Kebahagiaan
94006308141170,69.3,PAPUA,2017,Hubungan Positif Dengan Orang Lain,Dimensi Makna Hidup Indeks Kebahagiaan
94006308141210,73.42,PAPUA,2021,Hubungan Positif Dengan Orang Lain,Dimensi Makna Hidup Indeks Kebahagiaan
94006308151170,69.22,PAPUA,2017,Tujuan Hidup ,Dimensi Makna Hidup Indeks Kebahagiaan
94006308151210,71.73,PAPUA,2021,Tujuan Hidup ,Dimensi Makna Hidup Indeks Kebahagiaan
94006308161170,73.02,PAPUA,2017,Penerimaan Diri ,Dimensi Makna Hidup Indeks Kebahagiaan
94006308161210,74.14,PAPUA,2021,Penerimaan Diri ,Dimensi Makna Hidup Indeks Kebahagiaan
94006308171170,69.98,PAPUA,2017,Dimensi Makna Hidup (Total),Dimensi Makna Hidup Indeks Kebahagiaan
94006308171210,72.07,PAPUA,2021,Dimensi Makna Hidup (Total),Dimensi Makna Hidup Indeks Kebahagiaan
