id,values,area,age_breakdown,year,data_title
31001022341070,3.63,DKI JAKARTA,45+,2007,Persentase Penduduk Buta Huruf
31001022341080,3.89,DKI JAKARTA,45+,2008,Persentase Penduduk Buta Huruf
31001022341090,3.07,DKI JAKARTA,45+,2009,Persentase Penduduk Buta Huruf
31001022341100,2.77,DKI JAKARTA,45+,2010,Persentase Penduduk Buta Huruf
31001022341110,3.2,DKI JAKARTA,45+,2011,Persentase Penduduk Buta Huruf
31001022341120,3.08,DKI JAKARTA,45+,2012,Persentase Penduduk Buta Huruf
31001022341130,2.71,DKI JAKARTA,45+,2013,Persentase Penduduk Buta Huruf
31001022341140,1.44,DKI JAKARTA,45+,2014,Persentase Penduduk Buta Huruf
31001022341150,1.26,DKI JAKARTA,45+,2015,Persentase Penduduk Buta Huruf
31001022341160,0.99,DKI JAKARTA,45+,2016,Persentase Penduduk Buta Huruf
31001022341170,0.92,DKI JAKARTA,45+,2017,Persentase Penduduk Buta Huruf
31001022341180,0.73,DKI JAKARTA,45+,2018,Persentase Penduduk Buta Huruf
31001022341190,0.71,DKI JAKARTA,45+,2019,Persentase Penduduk Buta Huruf
31001022341200,0.71,DKI JAKARTA,45+,2020,Persentase Penduduk Buta Huruf
31001022341210,0.61,DKI JAKARTA,45+,2021,Persentase Penduduk Buta Huruf
32001022321030,6.17,JAWA BARAT,15+,2003,Persentase Penduduk Buta Huruf
32001022321040,6.04,JAWA BARAT,15+,2004,Persentase Penduduk Buta Huruf
32001022321050,5.35,JAWA BARAT,15+,2005,Persentase Penduduk Buta Huruf
32001022321060,5.09,JAWA BARAT,15+,2006,Persentase Penduduk Buta Huruf
32001022321070,4.68,JAWA BARAT,15+,2007,Persentase Penduduk Buta Huruf
32001022321080,4.47,JAWA BARAT,15+,2008,Persentase Penduduk Buta Huruf
32001022321090,4.02,JAWA BARAT,15+,2009,Persentase Penduduk Buta Huruf
32001022321100,3.82,JAWA BARAT,15+,2010,Persentase Penduduk Buta Huruf
32001022321110,4.39,JAWA BARAT,15+,2011,Persentase Penduduk Buta Huruf
32001022321120,4.05,JAWA BARAT,15+,2012,Persentase Penduduk Buta Huruf
32001022321130,3.3,JAWA BARAT,15+,2013,Persentase Penduduk Buta Huruf
32001022321140,2.04,JAWA BARAT,15+,2014,Persentase Penduduk Buta Huruf
32001022321150,1.99,JAWA BARAT,15+,2015,Persentase Penduduk Buta Huruf
32001022321160,1.78,JAWA BARAT,15+,2016,Persentase Penduduk Buta Huruf
32001022321170,1.77,JAWA BARAT,15+,2017,Persentase Penduduk Buta Huruf
32001022321180,1.52,JAWA BARAT,15+,2018,Persentase Penduduk Buta Huruf
32001022321190,1.47,JAWA BARAT,15+,2019,Persentase Penduduk Buta Huruf
32001022321200,1.37,JAWA BARAT,15+,2020,Persentase Penduduk Buta Huruf
32001022321210,1.38,JAWA BARAT,15+,2021,Persentase Penduduk Buta Huruf
32001022331030,2.13,JAWA BARAT,15-44,2003,Persentase Penduduk Buta Huruf
32001022331040,1.73,JAWA BARAT,15-44,2004,Persentase Penduduk Buta Huruf
32001022331050,1.69,JAWA BARAT,15-44,2005,Persentase Penduduk Buta Huruf
32001022331060,1.57,JAWA BARAT,15-44,2006,Persentase Penduduk Buta Huruf
32001022331070,1.57,JAWA BARAT,15-44,2007,Persentase Penduduk Buta Huruf
32001022331080,0.76,JAWA BARAT,15-44,2008,Persentase Penduduk Buta Huruf
32001022331090,0.54,JAWA BARAT,15-44,2009,Persentase Penduduk Buta Huruf
32001022331100,0.42,JAWA BARAT,15-44,2010,Persentase Penduduk Buta Huruf
32001022331110,0.99,JAWA BARAT,15-44,2011,Persentase Penduduk Buta Huruf
32001022331120,0.93,JAWA BARAT,15-44,2012,Persentase Penduduk Buta Huruf
32001022331130,0.63,JAWA BARAT,15-44,2013,Persentase Penduduk Buta Huruf
32001022331140,0.41,JAWA BARAT,15-44,2014,Persentase Penduduk Buta Huruf
32001022331150,0.29,JAWA BARAT,15-44,2015,Persentase Penduduk Buta Huruf
32001022331160,0.23,JAWA BARAT,15-44,2016,Persentase Penduduk Buta Huruf
32001022331170,0.26,JAWA BARAT,15-44,2017,Persentase Penduduk Buta Huruf
32001022331180,0.26,JAWA BARAT,15-44,2018,Persentase Penduduk Buta Huruf
32001022331190,0.21,JAWA BARAT,15-44,2019,Persentase Penduduk Buta Huruf
32001022331200,0.13,JAWA BARAT,15-44,2020,Persentase Penduduk Buta Huruf
32001022331210,0.12,JAWA BARAT,15-44,2021,Persentase Penduduk Buta Huruf
32001022341030,16.06,JAWA BARAT,45+,2003,Persentase Penduduk Buta Huruf
32001022341040,16.82,JAWA BARAT,45+,2004,Persentase Penduduk Buta Huruf
32001022341050,14.04,JAWA BARAT,45+,2005,Persentase Penduduk Buta Huruf
32001022341060,13.03,JAWA BARAT,45+,2006,Persentase Penduduk Buta Huruf
32001022341070,11.25,JAWA BARAT,45+,2007,Persentase Penduduk Buta Huruf
32001022341080,11.99,JAWA BARAT,45+,2008,Persentase Penduduk Buta Huruf
32001022341090,11.25,JAWA BARAT,45+,2009,Persentase Penduduk Buta Huruf
32001022341100,11.54,JAWA BARAT,45+,2010,Persentase Penduduk Buta Huruf
32001022341110,11.7,JAWA BARAT,45+,2011,Persentase Penduduk Buta Huruf
32001022341120,10.79,JAWA BARAT,45+,2012,Persentase Penduduk Buta Huruf
32001022341130,9.08,JAWA BARAT,45+,2013,Persentase Penduduk Buta Huruf
32001022341140,5.56,JAWA BARAT,45+,2014,Persentase Penduduk Buta Huruf
32001022341150,5.45,JAWA BARAT,45+,2015,Persentase Penduduk Buta Huruf
32001022341160,4.9,JAWA BARAT,45+,2016,Persentase Penduduk Buta Huruf
32001022341170,4.71,JAWA BARAT,45+,2017,Persentase Penduduk Buta Huruf
32001022341180,3.9,JAWA BARAT,45+,2018,Persentase Penduduk Buta Huruf
32001022341190,3.79,JAWA BARAT,45+,2019,Persentase Penduduk Buta Huruf
32001022341200,3.55,JAWA BARAT,45+,2020,Persentase Penduduk Buta Huruf
32001022341210,3.56,JAWA BARAT,45+,2021,Persentase Penduduk Buta Huruf
33001022321030,14.21,JAWA TENGAH,15+,2003,Persentase Penduduk Buta Huruf
33001022321040,13.28,JAWA TENGAH,15+,2004,Persentase Penduduk Buta Huruf
33001022321050,12.59,JAWA TENGAH,15+,2005,Persentase Penduduk Buta Huruf
33001022321060,11.76,JAWA TENGAH,15+,2006,Persentase Penduduk Buta Huruf
33001022321070,11.38,JAWA TENGAH,15+,2007,Persentase Penduduk Buta Huruf
33001022321080,10.76,JAWA TENGAH,15+,2008,Persentase Penduduk Buta Huruf
33001022321090,10.54,JAWA TENGAH,15+,2009,Persentase Penduduk Buta Huruf
33001022321100,10.05,JAWA TENGAH,15+,2010,Persentase Penduduk Buta Huruf
33001022321110,10.25,JAWA TENGAH,15+,2011,Persentase Penduduk Buta Huruf
33001022321120,10.07,JAWA TENGAH,15+,2012,Persentase Penduduk Buta Huruf
33001022321130,8.73,JAWA TENGAH,15+,2013,Persentase Penduduk Buta Huruf
33001022321140,7.02,JAWA TENGAH,15+,2014,Persentase Penduduk Buta Huruf
33001022321150,6.88,JAWA TENGAH,15+,2015,Persentase Penduduk Buta Huruf
33001022321160,6.7,JAWA TENGAH,15+,2016,Persentase Penduduk Buta Huruf
33001022321170,6.61,JAWA TENGAH,15+,2017,Persentase Penduduk Buta Huruf
33001022321180,6.55,JAWA TENGAH,15+,2018,Persentase Penduduk Buta Huruf
33001022321190,6.46,JAWA TENGAH,15+,2019,Persentase Penduduk Buta Huruf
33001022321200,6.38,JAWA TENGAH,15+,2020,Persentase Penduduk Buta Huruf
33001022321210,6.21,JAWA TENGAH,15+,2021,Persentase Penduduk Buta Huruf
33001022331030,4.24,JAWA TENGAH,15-44,2003,Persentase Penduduk Buta Huruf
33001022331040,3.35,JAWA TENGAH,15-44,2004,Persentase Penduduk Buta Huruf
33001022331050,2.92,JAWA TENGAH,15-44,2005,Persentase Penduduk Buta Huruf
33001022331060,2.53,JAWA TENGAH,15-44,2006,Persentase Penduduk Buta Huruf
33001022331070,2.98,JAWA TENGAH,15-44,2007,Persentase Penduduk Buta Huruf
33001022331080,1.67,JAWA TENGAH,15-44,2008,Persentase Penduduk Buta Huruf
33001022331090,1.53,JAWA TENGAH,15-44,2009,Persentase Penduduk Buta Huruf
33001022331100,1.32,JAWA TENGAH,15-44,2010,Persentase Penduduk Buta Huruf
33001022331110,1.56,JAWA TENGAH,15-44,2011,Persentase Penduduk Buta Huruf
33001022331120,1.47,JAWA TENGAH,15-44,2012,Persentase Penduduk Buta Huruf
33001022331130,1.08,JAWA TENGAH,15-44,2013,Persentase Penduduk Buta Huruf
33001022331140,0.65,JAWA TENGAH,15-44,2014,Persentase Penduduk Buta Huruf
33001022331150,0.5,JAWA TENGAH,15-44,2015,Persentase Penduduk Buta Huruf
33001022331160,0.36,JAWA TENGAH,15-44,2016,Persentase Penduduk Buta Huruf
33001022331170,0.36,JAWA TENGAH,15-44,2017,Persentase Penduduk Buta Huruf
33001022331180,0.34,JAWA TENGAH,15-44,2018,Persentase Penduduk Buta Huruf
33001022331190,0.26,JAWA TENGAH,15-44,2019,Persentase Penduduk Buta Huruf
33001022331200,0.3,JAWA TENGAH,15-44,2020,Persentase Penduduk Buta Huruf
33001022331210,0.25,JAWA TENGAH,15-44,2021,Persentase Penduduk Buta Huruf
33001022341030,34.09,JAWA TENGAH,45+,2003,Persentase Penduduk Buta Huruf
33001022341040,32.76,JAWA TENGAH,45+,2004,Persentase Penduduk Buta Huruf
33001022341050,30.43,JAWA TENGAH,45+,2005,Persentase Penduduk Buta Huruf
33001022341060,28.29,JAWA TENGAH,45+,2006,Persentase Penduduk Buta Huruf
33001022341070,25.13,JAWA TENGAH,45+,2007,Persentase Penduduk Buta Huruf
33001022341080,24.92,JAWA TENGAH,45+,2008,Persentase Penduduk Buta Huruf
33001022341090,24.49,JAWA TENGAH,45+,2009,Persentase Penduduk Buta Huruf
33001022341100,23.52,JAWA TENGAH,45+,2010,Persentase Penduduk Buta Huruf
33001022341110,23.41,JAWA TENGAH,45+,2011,Persentase Penduduk Buta Huruf
33001022341120,23.03,JAWA TENGAH,45+,2012,Persentase Penduduk Buta Huruf
33001022341130,20.45,JAWA TENGAH,45+,2013,Persentase Penduduk Buta Huruf
33001022341140,16.68,JAWA TENGAH,45+,2014,Persentase Penduduk Buta Huruf
33001022341150,16.1,JAWA TENGAH,45+,2015,Persentase Penduduk Buta Huruf
33001022341160,15.75,JAWA TENGAH,45+,2016,Persentase Penduduk Buta Huruf
33001022341170,15.38,JAWA TENGAH,45+,2017,Persentase Penduduk Buta Huruf
33001022341180,15.13,JAWA TENGAH,45+,2018,Persentase Penduduk Buta Huruf
33001022341190,14.76,JAWA TENGAH,45+,2019,Persentase Penduduk Buta Huruf
33001022341200,14.32,JAWA TENGAH,45+,2020,Persentase Penduduk Buta Huruf
33001022341210,14.09,JAWA TENGAH,45+,2021,Persentase Penduduk Buta Huruf
34001022321030,14.25,DI YOGYAKARTA,15+,2003,Persentase Penduduk Buta Huruf
34001022321040,14.22,DI YOGYAKARTA,15+,2004,Persentase Penduduk Buta Huruf
34001022321050,13.28,DI YOGYAKARTA,15+,2005,Persentase Penduduk Buta Huruf
34001022321060,13.57,DI YOGYAKARTA,15+,2006,Persentase Penduduk Buta Huruf
34001022321070,12.22,DI YOGYAKARTA,15+,2007,Persentase Penduduk Buta Huruf
34001022321080,10.55,DI YOGYAKARTA,15+,2008,Persentase Penduduk Buta Huruf
34001022321090,9.82,DI YOGYAKARTA,15+,2009,Persentase Penduduk Buta Huruf
34001022321100,9.16,DI YOGYAKARTA,15+,2010,Persentase Penduduk Buta Huruf
34001022321110,8.96,DI YOGYAKARTA,15+,2011,Persentase Penduduk Buta Huruf
34001022321120,8.0,DI YOGYAKARTA,15+,2012,Persentase Penduduk Buta Huruf
34001022321130,7.18,DI YOGYAKARTA,15+,2013,Persentase Penduduk Buta Huruf
34001022321140,5.56,DI YOGYAKARTA,15+,2014,Persentase Penduduk Buta Huruf
34001022321150,5.5,DI YOGYAKARTA,15+,2015,Persentase Penduduk Buta Huruf
34001022321160,5.41,DI YOGYAKARTA,15+,2016,Persentase Penduduk Buta Huruf
34001022321170,5.36,DI YOGYAKARTA,15+,2017,Persentase Penduduk Buta Huruf
34001022321180,5.17,DI YOGYAKARTA,15+,2018,Persentase Penduduk Buta Huruf
34001022321190,5.04,DI YOGYAKARTA,15+,2019,Persentase Penduduk Buta Huruf
34001022321200,4.91,DI YOGYAKARTA,15+,2020,Persentase Penduduk Buta Huruf
34001022321210,4.78,DI YOGYAKARTA,15+,2021,Persentase Penduduk Buta Huruf
34001022331030,2.46,DI YOGYAKARTA,15-44,2003,Persentase Penduduk Buta Huruf
34001022331040,2.21,DI YOGYAKARTA,15-44,2004,Persentase Penduduk Buta Huruf
34001022331050,2.1,DI YOGYAKARTA,15-44,2005,Persentase Penduduk Buta Huruf
34001022331060,2.29,DI YOGYAKARTA,15-44,2006,Persentase Penduduk Buta Huruf
34001022331070,1.53,DI YOGYAKARTA,15-44,2007,Persentase Penduduk Buta Huruf
34001022331080,0.74,DI YOGYAKARTA,15-44,2008,Persentase Penduduk Buta Huruf
34001022331090,0.67,DI YOGYAKARTA,15-44,2009,Persentase Penduduk Buta Huruf
34001022331100,0.62,DI YOGYAKARTA,15-44,2010,Persentase Penduduk Buta Huruf
34001022331110,0.63,DI YOGYAKARTA,15-44,2011,Persentase Penduduk Buta Huruf
34001022331120,0.34,DI YOGYAKARTA,15-44,2012,Persentase Penduduk Buta Huruf
34001022331130,0.2,DI YOGYAKARTA,15-44,2013,Persentase Penduduk Buta Huruf
34001022331140,0.09,DI YOGYAKARTA,15-44,2014,Persentase Penduduk Buta Huruf
34001022331150,0.19,DI YOGYAKARTA,15-44,2015,Persentase Penduduk Buta Huruf
34001022331160,0.13,DI YOGYAKARTA,15-44,2016,Persentase Penduduk Buta Huruf
34001022331170,0.2,DI YOGYAKARTA,15-44,2017,Persentase Penduduk Buta Huruf
34001022331180,0.09,DI YOGYAKARTA,15-44,2018,Persentase Penduduk Buta Huruf
34001022331190,0.05,DI YOGYAKARTA,15-44,2019,Persentase Penduduk Buta Huruf
34001022331200,0.06,DI YOGYAKARTA,15-44,2020,Persentase Penduduk Buta Huruf
34001022331210,0.07,DI YOGYAKARTA,15-44,2021,Persentase Penduduk Buta Huruf
34001022341030,35.07,DI YOGYAKARTA,45+,2003,Persentase Penduduk Buta Huruf
34001022341040,34.51,DI YOGYAKARTA,45+,2004,Persentase Penduduk Buta Huruf
34001022341050,31.28,DI YOGYAKARTA,45+,2005,Persentase Penduduk Buta Huruf
34001022341060,31.34,DI YOGYAKARTA,45+,2006,Persentase Penduduk Buta Huruf
34001022341070,28.76,DI YOGYAKARTA,45+,2007,Persentase Penduduk Buta Huruf
34001022341080,24.87,DI YOGYAKARTA,45+,2008,Persentase Penduduk Buta Huruf
34001022341090,22.81,DI YOGYAKARTA,45+,2009,Persentase Penduduk Buta Huruf
34001022341100,21.95,DI YOGYAKARTA,45+,2010,Persentase Penduduk Buta Huruf
34001022341110,21.06,DI YOGYAKARTA,45+,2011,Persentase Penduduk Buta Huruf
34001022341120,19.17,DI YOGYAKARTA,45+,2012,Persentase Penduduk Buta Huruf
34001022341130,17.53,DI YOGYAKARTA,45+,2013,Persentase Penduduk Buta Huruf
34001022341140,13.71,DI YOGYAKARTA,45+,2014,Persentase Penduduk Buta Huruf
34001022341150,12.8,DI YOGYAKARTA,45+,2015,Persentase Penduduk Buta Huruf
34001022341160,12.63,DI YOGYAKARTA,45+,2016,Persentase Penduduk Buta Huruf
34001022341170,12.38,DI YOGYAKARTA,45+,2017,Persentase Penduduk Buta Huruf
34001022341180,12.06,DI YOGYAKARTA,45+,2018,Persentase Penduduk Buta Huruf
34001022341190,11.56,DI YOGYAKARTA,45+,2019,Persentase Penduduk Buta Huruf
34001022341200,11.26,DI YOGYAKARTA,45+,2020,Persentase Penduduk Buta Huruf
34001022341210,10.94,DI YOGYAKARTA,45+,2021,Persentase Penduduk Buta Huruf
35001022321030,16.63,JAWA TIMUR,15+,2003,Persentase Penduduk Buta Huruf
35001022321040,15.46,JAWA TIMUR,15+,2004,Persentase Penduduk Buta Huruf
35001022321050,14.16,JAWA TIMUR,15+,2005,Persentase Penduduk Buta Huruf
35001022321060,12.9,JAWA TIMUR,15+,2006,Persentase Penduduk Buta Huruf
35001022321070,12.58,JAWA TIMUR,15+,2007,Persentase Penduduk Buta Huruf
35001022321080,12.69,JAWA TIMUR,15+,2008,Persentase Penduduk Buta Huruf
35001022321090,12.2,JAWA TIMUR,15+,2009,Persentase Penduduk Buta Huruf
35001022321100,11.66,JAWA TIMUR,15+,2010,Persentase Penduduk Buta Huruf
35001022321110,12.2,JAWA TIMUR,15+,2011,Persentase Penduduk Buta Huruf
35001022321120,11.18,JAWA TIMUR,15+,2012,Persentase Penduduk Buta Huruf
35001022321130,9.86,JAWA TIMUR,15+,2013,Persentase Penduduk Buta Huruf
35001022321140,8.64,JAWA TIMUR,15+,2014,Persentase Penduduk Buta Huruf
35001022321150,8.53,JAWA TIMUR,15+,2015,Persentase Penduduk Buta Huruf
35001022321160,8.41,JAWA TIMUR,15+,2016,Persentase Penduduk Buta Huruf
35001022321170,8.18,JAWA TIMUR,15+,2017,Persentase Penduduk Buta Huruf
35001022321180,8.15,JAWA TIMUR,15+,2018,Persentase Penduduk Buta Huruf
35001022321190,7.68,JAWA TIMUR,15+,2019,Persentase Penduduk Buta Huruf
35001022321200,7.5,JAWA TIMUR,15+,2020,Persentase Penduduk Buta Huruf
35001022321210,7.44,JAWA TIMUR,15+,2021,Persentase Penduduk Buta Huruf
35001022331030,6.23,JAWA TIMUR,15-44,2003,Persentase Penduduk Buta Huruf
35001022331040,5.08,JAWA TIMUR,15-44,2004,Persentase Penduduk Buta Huruf
35001022331050,4.23,JAWA TIMUR,15-44,2005,Persentase Penduduk Buta Huruf
35001022331060,3.54,JAWA TIMUR,15-44,2006,Persentase Penduduk Buta Huruf
35001022331070,4.08,JAWA TIMUR,15-44,2007,Persentase Penduduk Buta Huruf
35001022331080,2.73,JAWA TIMUR,15-44,2008,Persentase Penduduk Buta Huruf
35001022331090,2.59,JAWA TIMUR,15-44,2009,Persentase Penduduk Buta Huruf
35001022331100,2.39,JAWA TIMUR,15-44,2010,Persentase Penduduk Buta Huruf
35001022331110,2.59,JAWA TIMUR,15-44,2011,Persentase Penduduk Buta Huruf
35001022331120,2.24,JAWA TIMUR,15-44,2012,Persentase Penduduk Buta Huruf
35001022331130,1.84,JAWA TIMUR,15-44,2013,Persentase Penduduk Buta Huruf
35001022331140,1.43,JAWA TIMUR,15-44,2014,Persentase Penduduk Buta Huruf
35001022331150,1.24,JAWA TIMUR,15-44,2015,Persentase Penduduk Buta Huruf
35001022331160,1.09,JAWA TIMUR,15-44,2016,Persentase Penduduk Buta Huruf
35001022331170,1.01,JAWA TIMUR,15-44,2017,Persentase Penduduk Buta Huruf
35001022331180,1.04,JAWA TIMUR,15-44,2018,Persentase Penduduk Buta Huruf
35001022331190,0.93,JAWA TIMUR,15-44,2019,Persentase Penduduk Buta Huruf
35001022331200,1.0,JAWA TIMUR,15-44,2020,Persentase Penduduk Buta Huruf
35001022331210,0.94,JAWA TIMUR,15-44,2021,Persentase Penduduk Buta Huruf
35001022341030,36.68,JAWA TIMUR,45+,2003,Persentase Penduduk Buta Huruf
35001022341040,35.69,JAWA TIMUR,45+,2004,Persentase Penduduk Buta Huruf
35001022341050,32.14,JAWA TIMUR,45+,2005,Persentase Penduduk Buta Huruf
35001022341060,29.13,JAWA TIMUR,45+,2006,Persentase Penduduk Buta Huruf
35001022341070,26.48,JAWA TIMUR,45+,2007,Persentase Penduduk Buta Huruf
35001022341080,28.24,JAWA TIMUR,45+,2008,Persentase Penduduk Buta Huruf
35001022341090,27.2,JAWA TIMUR,45+,2009,Persentase Penduduk Buta Huruf
35001022341100,26.22,JAWA TIMUR,45+,2010,Persentase Penduduk Buta Huruf
35001022341110,26.86,JAWA TIMUR,45+,2011,Persentase Penduduk Buta Huruf
35001022341120,25.12,JAWA TIMUR,45+,2012,Persentase Penduduk Buta Huruf
35001022341130,22.22,JAWA TIMUR,45+,2013,Persentase Penduduk Buta Huruf
35001022341140,19.66,JAWA TIMUR,45+,2014,Persentase Penduduk Buta Huruf
35001022341150,19.24,JAWA TIMUR,45+,2015,Persentase Penduduk Buta Huruf
35001022341160,18.84,JAWA TIMUR,45+,2016,Persentase Penduduk Buta Huruf
35001022341170,18.27,JAWA TIMUR,45+,2017,Persentase Penduduk Buta Huruf
35001022341180,17.97,JAWA TIMUR,45+,2018,Persentase Penduduk Buta Huruf
35001022341190,16.72,JAWA TIMUR,45+,2019,Persentase Penduduk Buta Huruf
35001022341200,16.0,JAWA TIMUR,45+,2020,Persentase Penduduk Buta Huruf
35001022341210,15.62,JAWA TIMUR,45+,2021,Persentase Penduduk Buta Huruf
36001022321030,6.22,BANTEN,15+,2003,Persentase Penduduk Buta Huruf
36001022321040,6.02,BANTEN,15+,2004,Persentase Penduduk Buta Huruf
36001022321050,4.37,BANTEN,15+,2005,Persentase Penduduk Buta Huruf
36001022321060,4.99,BANTEN,15+,2006,Persentase Penduduk Buta Huruf
36001022321070,4.76,BANTEN,15+,2007,Persentase Penduduk Buta Huruf
36001022321080,4.79,BANTEN,15+,2008,Persentase Penduduk Buta Huruf
36001022321090,4.05,BANTEN,15+,2009,Persentase Penduduk Buta Huruf
36001022321100,3.8,BANTEN,15+,2010,Persentase Penduduk Buta Huruf
36001022321110,4.16,BANTEN,15+,2011,Persentase Penduduk Buta Huruf
36001022321120,3.72,BANTEN,15+,2012,Persentase Penduduk Buta Huruf
36001022321130,3.36,BANTEN,15+,2013,Persentase Penduduk Buta Huruf
36001022321140,2.76,BANTEN,15+,2014,Persentase Penduduk Buta Huruf
36001022321150,2.63,BANTEN,15+,2015,Persentase Penduduk Buta Huruf
36001022321160,2.45,BANTEN,15+,2016,Persentase Penduduk Buta Huruf
36001022321170,2.43,BANTEN,15+,2017,Persentase Penduduk Buta Huruf
36001022321180,2.38,BANTEN,15+,2018,Persentase Penduduk Buta Huruf
36001022321190,2.38,BANTEN,15+,2019,Persentase Penduduk Buta Huruf
36001022321200,2.12,BANTEN,15+,2020,Persentase Penduduk Buta Huruf
36001022321210,2.22,BANTEN,15+,2021,Persentase Penduduk Buta Huruf
36001022331030,2.66,BANTEN,15-44,2003,Persentase Penduduk Buta Huruf
36001022331040,2.2,BANTEN,15-44,2004,Persentase Penduduk Buta Huruf
36001022331050,1.45,BANTEN,15-44,2005,Persentase Penduduk Buta Huruf
36001022331060,1.74,BANTEN,15-44,2006,Persentase Penduduk Buta Huruf
36001022331070,2.06,BANTEN,15-44,2007,Persentase Penduduk Buta Huruf
36001022331080,1.02,BANTEN,15-44,2008,Persentase Penduduk Buta Huruf
36001022331090,0.85,BANTEN,15-44,2009,Persentase Penduduk Buta Huruf
36001022331100,0.67,BANTEN,15-44,2010,Persentase Penduduk Buta Huruf
36001022331110,1.14,BANTEN,15-44,2011,Persentase Penduduk Buta Huruf
36001022331120,0.94,BANTEN,15-44,2012,Persentase Penduduk Buta Huruf
36001022331130,0.65,BANTEN,15-44,2013,Persentase Penduduk Buta Huruf
36001022331140,0.48,BANTEN,15-44,2014,Persentase Penduduk Buta Huruf
36001022331150,0.33,BANTEN,15-44,2015,Persentase Penduduk Buta Huruf
36001022331160,0.19,BANTEN,15-44,2016,Persentase Penduduk Buta Huruf
36001022331170,0.21,BANTEN,15-44,2017,Persentase Penduduk Buta Huruf
36001022331180,0.13,BANTEN,15-44,2018,Persentase Penduduk Buta Huruf
36001022331190,0.12,BANTEN,15-44,2019,Persentase Penduduk Buta Huruf
36001022331200,0.13,BANTEN,15-44,2020,Persentase Penduduk Buta Huruf
36001022331210,0.14,BANTEN,15-44,2021,Persentase Penduduk Buta Huruf
36001022341030,18.72,BANTEN,45+,2003,Persentase Penduduk Buta Huruf
36001022341040,19.58,BANTEN,45+,2004,Persentase Penduduk Buta Huruf
36001022341050,14.06,BANTEN,45+,2005,Persentase Penduduk Buta Huruf
36001022341060,14.99,BANTEN,45+,2006,Persentase Penduduk Buta Huruf
36001022341070,12.94,BANTEN,45+,2007,Persentase Penduduk Buta Huruf
36001022341080,15.15,BANTEN,45+,2008,Persentase Penduduk Buta Huruf
36001022341090,13.23,BANTEN,45+,2009,Persentase Penduduk Buta Huruf
36001022341100,13.01,BANTEN,45+,2010,Persentase Penduduk Buta Huruf
36001022341110,12.7,BANTEN,45+,2011,Persentase Penduduk Buta Huruf
36001022341120,11.55,BANTEN,45+,2012,Persentase Penduduk Buta Huruf
36001022341130,11.0,BANTEN,45+,2013,Persentase Penduduk Buta Huruf
36001022341140,9.21,BANTEN,45+,2014,Persentase Penduduk Buta Huruf
36001022341150,8.69,BANTEN,45+,2015,Persentase Penduduk Buta Huruf
36001022341160,8.3,BANTEN,45+,2016,Persentase Penduduk Buta Huruf
36001022341170,7.97,BANTEN,45+,2017,Persentase Penduduk Buta Huruf
36001022341180,7.68,BANTEN,45+,2018,Persentase Penduduk Buta Huruf
36001022341190,7.55,BANTEN,45+,2019,Persentase Penduduk Buta Huruf
36001022341200,6.45,BANTEN,45+,2020,Persentase Penduduk Buta Huruf
36001022341210,6.16,BANTEN,45+,2021,Persentase Penduduk Buta Huruf
51001022321030,15.56,BALI,15+,2003,Persentase Penduduk Buta Huruf
51001022321040,14.48,BALI,15+,2004,Persentase Penduduk Buta Huruf
51001022321050,13.78,BALI,15+,2005,Persentase Penduduk Buta Huruf
51001022321060,14.21,BALI,15+,2006,Persentase Penduduk Buta Huruf
51001022321070,14.02,BALI,15+,2007,Persentase Penduduk Buta Huruf
51001022321080,13.06,BALI,15+,2008,Persentase Penduduk Buta Huruf
51001022321090,12.78,BALI,15+,2009,Persentase Penduduk Buta Huruf
51001022321100,11.6,BALI,15+,2010,Persentase Penduduk Buta Huruf
51001022321110,11.31,BALI,15+,2011,Persentase Penduduk Buta Huruf
51001022321120,10.08,BALI,15+,2012,Persentase Penduduk Buta Huruf
51001022321130,9.16,BALI,15+,2013,Persentase Penduduk Buta Huruf
51001022321140,7.44,BALI,15+,2014,Persentase Penduduk Buta Huruf
51001022321150,7.23,BALI,15+,2015,Persentase Penduduk Buta Huruf
51001022321160,7.18,BALI,15+,2016,Persentase Penduduk Buta Huruf
51001022321170,7.1,BALI,15+,2017,Persentase Penduduk Buta Huruf
51001022321180,7.02,BALI,15+,2018,Persentase Penduduk Buta Huruf
51001022321190,5.47,BALI,15+,2019,Persentase Penduduk Buta Huruf
51001022321200,5.2,BALI,15+,2020,Persentase Penduduk Buta Huruf
51001022321210,5.0,BALI,15+,2021,Persentase Penduduk Buta Huruf
51001022331030,5.32,BALI,15-44,2003,Persentase Penduduk Buta Huruf
51001022331040,4.32,BALI,15-44,2004,Persentase Penduduk Buta Huruf
51001022331050,3.95,BALI,15-44,2005,Persentase Penduduk Buta Huruf
51001022331060,4.41,BALI,15-44,2006,Persentase Penduduk Buta Huruf
51001022331070,4.38,BALI,15-44,2007,Persentase Penduduk Buta Huruf
51001022331080,3.2,BALI,15-44,2008,Persentase Penduduk Buta Huruf
51001022331090,2.86,BALI,15-44,2009,Persentase Penduduk Buta Huruf
51001022331100,2.63,BALI,15-44,2010,Persentase Penduduk Buta Huruf
51001022331110,3.06,BALI,15-44,2011,Persentase Penduduk Buta Huruf
51001022331120,2.1,BALI,15-44,2012,Persentase Penduduk Buta Huruf
51001022331130,1.44,BALI,15-44,2013,Persentase Penduduk Buta Huruf
