id,values,provinsi,tahun,jenjang,data_title
32002054451050,277,JAWA BARAT,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054451080,359,JAWA BARAT,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054451110,351,JAWA BARAT,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054451140,411,JAWA BARAT,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054451180,394,JAWA BARAT,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054411030,8462,JAWA TENGAH,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054411050,8459,JAWA TENGAH,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054411080,8463,JAWA TENGAH,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054411110,8469,JAWA TENGAH,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054411140,8461,JAWA TENGAH,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054411180,8440,JAWA TENGAH,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054421030,2809,JAWA TENGAH,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054421050,2897,JAWA TENGAH,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054421080,3147,JAWA TENGAH,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054421110,3334,JAWA TENGAH,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054421140,3469,JAWA TENGAH,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054421180,3558,JAWA TENGAH,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054431030,964,JAWA TENGAH,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054431050,1002,JAWA TENGAH,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054431080,1104,JAWA TENGAH,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054431110,1126,JAWA TENGAH,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054431140,1195,JAWA TENGAH,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054431180,1254,JAWA TENGAH,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054441030,479,JAWA TENGAH,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054441050,560,JAWA TENGAH,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054441080,699,JAWA TENGAH,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054441110,883,JAWA TENGAH,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054441140,1070,JAWA TENGAH,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054441180,1217,JAWA TENGAH,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054451030,163,JAWA TENGAH,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054451050,181,JAWA TENGAH,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054451080,210,JAWA TENGAH,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054451110,228,JAWA TENGAH,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054451140,235,JAWA TENGAH,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
33002054451180,252,JAWA TENGAH,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054411030,438,DI YOGYAKARTA,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054411050,437,DI YOGYAKARTA,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054411080,437,DI YOGYAKARTA,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054411110,437,DI YOGYAKARTA,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054411140,438,DI YOGYAKARTA,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054411180,437,DI YOGYAKARTA,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054421030,301,DI YOGYAKARTA,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054421050,299,DI YOGYAKARTA,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054421080,305,DI YOGYAKARTA,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054421110,305,DI YOGYAKARTA,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054421140,309,DI YOGYAKARTA,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054421180,316,DI YOGYAKARTA,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054431030,145,DI YOGYAKARTA,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054431050,142,DI YOGYAKARTA,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054431080,140,DI YOGYAKARTA,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054431110,136,DI YOGYAKARTA,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054431140,134,DI YOGYAKARTA,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054431180,140,DI YOGYAKARTA,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054441030,88,DI YOGYAKARTA,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054441050,109,DI YOGYAKARTA,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054441080,123,DI YOGYAKARTA,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054441110,128,DI YOGYAKARTA,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054441140,135,DI YOGYAKARTA,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054441180,149,DI YOGYAKARTA,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054451030,54,DI YOGYAKARTA,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054451050,52,DI YOGYAKARTA,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054451080,59,DI YOGYAKARTA,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054451110,56,DI YOGYAKARTA,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054451140,59,DI YOGYAKARTA,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
34002054451180,58,DI YOGYAKARTA,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054411030,8403,JAWA TIMUR,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054411050,8420,JAWA TIMUR,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054411080,8443,JAWA TIMUR,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054411110,8442,JAWA TIMUR,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054411140,8450,JAWA TIMUR,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054411180,8443,JAWA TIMUR,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054421030,3325,JAWA TIMUR,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054421050,3510,JAWA TIMUR,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054421080,3964,JAWA TIMUR,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054421110,4259,JAWA TIMUR,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054421140,4468,JAWA TIMUR,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054421180,4696,JAWA TIMUR,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054431030,1344,JAWA TIMUR,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054431050,1452,JAWA TIMUR,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054431080,1728,JAWA TIMUR,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054431110,1873,JAWA TIMUR,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054431140,2095,JAWA TIMUR,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054431180,2385,JAWA TIMUR,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054441030,505,JAWA TIMUR,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054441050,587,JAWA TIMUR,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054441080,757,JAWA TIMUR,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054441110,980,JAWA TIMUR,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054441140,1181,JAWA TIMUR,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054441180,1531,JAWA TIMUR,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054451030,246,JAWA TIMUR,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054451050,260,JAWA TIMUR,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054451080,322,JAWA TIMUR,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054451110,353,JAWA TIMUR,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054451140,381,JAWA TIMUR,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
35002054451180,376,JAWA TIMUR,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054411030,1472,BANTEN,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054411050,1472,BANTEN,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054411080,1498,BANTEN,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054411110,1526,BANTEN,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054411140,1543,BANTEN,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054411180,1549,BANTEN,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054421030,647,BANTEN,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054421050,743,BANTEN,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054421080,991,BANTEN,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054421110,1111,BANTEN,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054421140,1182,BANTEN,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054421180,1220,BANTEN,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054431030,298,BANTEN,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054431050,366,BANTEN,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054431080,469,BANTEN,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054431110,546,BANTEN,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054431140,597,BANTEN,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054431180,665,BANTEN,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054441030,96,BANTEN,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054441050,111,BANTEN,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054441080,205,BANTEN,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054441110,302,BANTEN,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054441140,386,BANTEN,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054441180,477,BANTEN,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054451030,48,BANTEN,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054451050,73,BANTEN,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054451080,123,BANTEN,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054451110,118,BANTEN,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054451140,126,BANTEN,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
36002054451180,123,BANTEN,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054411030,677,BALI,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054411050,694,BALI,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054411080,707,BALI,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054411110,709,BALI,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054411140,709,BALI,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054411180,709,BALI,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054421030,257,BALI,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054421050,265,BALI,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054421080,295,BALI,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054421110,302,BALI,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054421140,309,BALI,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054421180,311,BALI,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054431030,123,BALI,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054431050,126,BALI,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054431080,131,BALI,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054431110,139,BALI,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054431140,139,BALI,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054431180,135,BALI,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054441030,54,BALI,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054441050,64,BALI,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054441080,76,BALI,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054441110,104,BALI,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054441140,112,BALI,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054441180,124,BALI,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054451030,32,BALI,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054451050,34,BALI,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054451080,47,BALI,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054451110,42,BALI,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054451140,44,BALI,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
51002054451180,43,BALI,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054411030,732,NUSA TENGGARA BARAT,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054411050,815,NUSA TENGGARA BARAT,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054411080,906,NUSA TENGGARA BARAT,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054411110,1073,NUSA TENGGARA BARAT,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054411140,1130,NUSA TENGGARA BARAT,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054411180,1132,NUSA TENGGARA BARAT,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054421030,441,NUSA TENGGARA BARAT,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054421050,510,NUSA TENGGARA BARAT,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054421080,619,NUSA TENGGARA BARAT,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054421110,773,NUSA TENGGARA BARAT,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054421140,854,NUSA TENGGARA BARAT,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054421180,876,NUSA TENGGARA BARAT,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054431030,212,NUSA TENGGARA BARAT,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054431050,257,NUSA TENGGARA BARAT,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054431080,339,NUSA TENGGARA BARAT,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054431110,422,NUSA TENGGARA BARAT,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054431140,485,NUSA TENGGARA BARAT,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054431180,527,NUSA TENGGARA BARAT,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054441030,31,NUSA TENGGARA BARAT,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054441050,54,NUSA TENGGARA BARAT,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054441080,85,NUSA TENGGARA BARAT,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054441110,164,NUSA TENGGARA BARAT,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054441140,203,NUSA TENGGARA BARAT,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054441180,261,NUSA TENGGARA BARAT,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054451030,31,NUSA TENGGARA BARAT,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054451050,41,NUSA TENGGARA BARAT,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054451080,73,NUSA TENGGARA BARAT,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054451110,65,NUSA TENGGARA BARAT,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054451140,73,NUSA TENGGARA BARAT,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
52002054451180,72,NUSA TENGGARA BARAT,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
53002054411030,2450,NUSA TENGGARA TIMUR,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
